date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:31:44	606602/606602	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/service-bg.png	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/service-bg.png	(from https://quiety-next.themetags.com/_next/static/css/a858ede4f2623251.css)
16:31:44	130138/130138	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/pay-h.jpg	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/pay-h.jpg	(from https://quiety-next.themetags.com/_next/static/css/a858ede4f2623251.css)
16:31:45	92124/92124	---M--	200	added ('OK')	font/woff	date:Tue,%2021%20Mar%202023%2021:23:00%20GMT	https://quiety-next.themetags.com/_next/static/media/fa-brands-400.def301a9.woff	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/_next/static/media/fa-brands-400.def301a9.woff	(from https://quiety-next.themetags.com/_next/static/css/a858ede4f2623251.css)
16:31:45	223900/223900	---M--	200	added ('OK')	font/woff2	date:Tue,%2021%20Mar%202023%2021:23:00%20GMT	https://quiety-next.themetags.com/_next/static/media/fa-duotone-900.3df397be.woff2	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/_next/static/media/fa-duotone-900.3df397be.woff2	(from https://quiety-next.themetags.com/_next/static/css/a858ede4f2623251.css)
16:31:46	325952/325952	---M--	200	added ('OK')	font/woff	date:Tue,%2021%20Mar%202023%2021:23:00%20GMT	https://quiety-next.themetags.com/_next/static/media/fa-duotone-900.aa50432f.woff	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/_next/static/media/fa-duotone-900.aa50432f.woff	(from https://quiety-next.themetags.com/_next/static/css/a858ede4f2623251.css)
16:31:46	220348/220348	---M--	200	added ('OK')	font/woff2	date:Tue,%2021%20Mar%202023%2021:23:00%20GMT	https://quiety-next.themetags.com/_next/static/media/fa-light-300.65fae12d.woff2	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/_next/static/media/fa-light-300.65fae12d.woff2	(from https://quiety-next.themetags.com/_next/static/css/a858ede4f2623251.css)
16:31:46	310312/310312	---M--	200	added ('OK')	font/woff	date:Tue,%2021%20Mar%202023%2021:23:00%20GMT	https://quiety-next.themetags.com/_next/static/media/fa-light-300.91081ddf.woff	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/_next/static/media/fa-light-300.91081ddf.woff	(from https://quiety-next.themetags.com/_next/static/css/a858ede4f2623251.css)
16:31:46	203900/203900	---M--	200	added ('OK')	font/woff2	date:Tue,%2021%20Mar%202023%2021:23:00%20GMT	https://quiety-next.themetags.com/_next/static/media/fa-regular-400.192344c0.woff2	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/_next/static/media/fa-regular-400.192344c0.woff2	(from https://quiety-next.themetags.com/_next/static/css/a858ede4f2623251.css)
16:31:47	284340/284340	---M--	200	added ('OK')	font/woff	date:Tue,%2021%20Mar%202023%2021:23:00%20GMT	https://quiety-next.themetags.com/_next/static/media/fa-regular-400.ba6ab777.woff	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/_next/static/media/fa-regular-400.ba6ab777.woff	(from https://quiety-next.themetags.com/_next/static/css/a858ede4f2623251.css)
16:31:47	173208/173208	---M--	200	added ('OK')	font/woff2	date:Tue,%2021%20Mar%202023%2021:23:00%20GMT	https://quiety-next.themetags.com/_next/static/media/fa-solid-900.57e9cc37.woff2	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/_next/static/media/fa-solid-900.57e9cc37.woff2	(from https://quiety-next.themetags.com/_next/static/css/a858ede4f2623251.css)
16:31:47	239020/239020	---M--	200	added ('OK')	font/woff	date:Tue,%2021%20Mar%202023%2021:23:00%20GMT	https://quiety-next.themetags.com/_next/static/media/fa-solid-900.ddc2acbc.woff	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/_next/static/media/fa-solid-900.ddc2acbc.woff	(from https://quiety-next.themetags.com/_next/static/css/a858ede4f2623251.css)
16:31:48	236784/236784	---M--	200	added ('OK')	font/woff2	date:Tue,%2021%20Mar%202023%2021:23:00%20GMT	https://quiety-next.themetags.com/_next/static/media/fa-thin-100.0e39a0ea.woff2	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/_next/static/media/fa-thin-100.0e39a0ea.woff2	(from https://quiety-next.themetags.com/_next/static/css/a858ede4f2623251.css)
16:31:48	331728/331728	---M--	200	added ('OK')	font/woff	date:Tue,%2021%20Mar%202023%2021:23:00%20GMT	https://quiety-next.themetags.com/_next/static/media/fa-thin-100.a9411867.woff	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/_next/static/media/fa-thin-100.a9411867.woff	(from https://quiety-next.themetags.com/_next/static/css/a858ede4f2623251.css)
16:31:48	17416/17416	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2021%20Mar%202023%2021:23:00%20GMT	https://quiety-next.themetags.com/_next/static/chunks/3151-897b0d0c99d42275.js	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/_next/static/chunks/3151-897b0d0c99d42275.js	(from https://quiety-next.themetags.com/request-demo)
16:31:48	6017/6017	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2021%20Mar%202023%2021:23:00%20GMT	https://quiety-next.themetags.com/_next/static/chunks/pages/request-demo-fee1fbd287276886.js	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/_next/static/chunks/pages/request-demo-fee1fbd287276886.js	(from https://quiety-next.themetags.com/request-demo)
16:31:49	43713/43713	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/testimonial/4.jpg	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/testimonial/4.jpg	(from https://quiety-next.themetags.com/request-demo)
16:31:49	6525/6525	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2021%20Mar%202023%2021:23:00%20GMT	https://quiety-next.themetags.com/_next/static/chunks/3547-93b7a8845d19b743.js	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/_next/static/chunks/3547-93b7a8845d19b743.js	(from https://quiety-next.themetags.com/about-us)
16:31:49	13302/13302	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2021%20Mar%202023%2021:23:00%20GMT	https://quiety-next.themetags.com/_next/static/chunks/pages/about-us-fb5cc4e87bc5803f.js	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/_next/static/chunks/pages/about-us-fb5cc4e87bc5803f.js	(from https://quiety-next.themetags.com/about-us)
16:31:49	34259/34259	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2021:23:10%20GMT	https://quiety-next.themetags.com/career	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/career.html	(from https://quiety-next.themetags.com/about-us)
16:31:50	81716/81716	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/about-img-1.jpg	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/about-img-1.jpg	(from https://quiety-next.themetags.com/about-us)
16:31:50	58372/58372	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/about-img-2.jpg	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/about-img-2.jpg	(from https://quiety-next.themetags.com/about-us)
16:31:51	179741/179741	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/about-img-3.jpg	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/about-img-3.jpg	(from https://quiety-next.themetags.com/about-us)
16:31:51	708/708	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2006%20May%202023%2011:01:52%20GMT	https://quiety-next.themetags.com/'/shape/dot-dot-wave-shape.svg'	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/'/shape/dot-dot-wave-shape.svg'	(from https://quiety-next.themetags.com/about-us)
16:31:51	52531/52531	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2016%20Jan%202023%2019:41:28%20GMT	https://quiety-next.themetags.com/awards-01.svg	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/awards-01.svg	(from https://quiety-next.themetags.com/about-us)
16:31:51	68765/68765	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2016%20Jan%202023%2019:41:28%20GMT	https://quiety-next.themetags.com/awards-02.svg	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/awards-02.svg	(from https://quiety-next.themetags.com/about-us)
16:31:51	2174/2174	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2016%20Jan%202023%2019:41:28%20GMT	https://quiety-next.themetags.com/color-shape/image-2.svg?imwidth=384	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/color-shape/image-274a4.svg	(from https://quiety-next.themetags.com/about-us)
16:31:52	3444/3444	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2016%20Jan%202023%2019:41:28%20GMT	https://quiety-next.themetags.com/color-shape/feature-3.svg?imwidth=384	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/color-shape/feature-374a4.svg	(from https://quiety-next.themetags.com/about-us)
16:31:52	40116/40116	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/feature-img3.jpg?imwidth=1080	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/feature-img3abde.jpg	(from https://quiety-next.themetags.com/about-us)
16:31:52	18851/18851	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/team/team-1.jpg?imwidth=640	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/team/team-1c91f.jpg	(from https://quiety-next.themetags.com/about-us)
16:31:53	43092/43092	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/team/team-2.jpg?imwidth=640	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/team/team-2c91f.jpg	(from https://quiety-next.themetags.com/about-us)
16:31:53	37930/37930	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/team/team-3.jpg?imwidth=640	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/team/team-3c91f.jpg	(from https://quiety-next.themetags.com/about-us)
16:31:53	64491/64491	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/team/team-4.jpg?imwidth=640	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/team/team-4c91f.jpg	(from https://quiety-next.themetags.com/about-us)
16:31:53	28303/28303	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/team/team-5.jpg?imwidth=640	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/team/team-5c91f.jpg	(from https://quiety-next.themetags.com/about-us)
16:31:54	41872/41872	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/team/team-6.jpg?imwidth=640	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/team/team-6c91f.jpg	(from https://quiety-next.themetags.com/about-us)
16:31:54	45590/45590	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/team/team-7.jpg?imwidth=640	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/team/team-7c91f.jpg	(from https://quiety-next.themetags.com/about-us)
16:31:54	36567/36567	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/team/team-8.jpg?imwidth=640	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/team/team-8c91f.jpg	(from https://quiety-next.themetags.com/about-us)
16:31:55	708/708	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2006%20May%202023%2011:01:56%20GMT	https://quiety-next.themetags.com/'/office-img-1.jpg'	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/'/office-img-1.jpg'	(from https://quiety-next.themetags.com/about-us)
16:31:55	708/708	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2006%20May%202023%2011:01:57%20GMT	https://quiety-next.themetags.com/'/office-img-2.jpg'	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/'/office-img-2.jpg'	(from https://quiety-next.themetags.com/about-us)
16:31:55	708/708	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2006%20May%202023%2011:01:57%20GMT	https://quiety-next.themetags.com/'/office-img-3.jpg'	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/'/office-img-3.jpg'	(from https://quiety-next.themetags.com/about-us)
16:31:56	708/708	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2006%20May%202023%2011:01:57%20GMT	https://quiety-next.themetags.com/'/office-img-5.jpg'	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/'/office-img-5.jpg'	(from https://quiety-next.themetags.com/about-us)
16:31:56	14670/14670	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2021%20Mar%202023%2021:23:00%20GMT	https://quiety-next.themetags.com/_next/static/chunks/pages/contact-us-fd24839b48155ca9.js	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/_next/static/chunks/pages/contact-us-fd24839b48155ca9.js	(from https://quiety-next.themetags.com/contact-us)
16:31:57	24502/24502	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/testimonial/2.jpg?imwidth=128	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/testimonial/2e12c.jpg	(from https://quiety-next.themetags.com/software-application)
16:31:57	708/708	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2006%20May%202023%2011:01:59%20GMT	https://quiety-next.themetags.com/'/shape/contact-us-bg.svg'	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/'/shape/contact-us-bg.7f.delayed	(from https://quiety-next.themetags.com/contact-us)
16:31:58	10956/10956	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2021%20Mar%202023%2021:23:00%20GMT	https://quiety-next.themetags.com/_next/static/chunks/pages/integrations-15e69b885b9bd4bf.js	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/_next/static/chunks/pages/integrations-15e69b885b9bd4bf.js	(from https://quiety-next.themetags.com/integrations)
16:31:58	26997/26997	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2021:23:10%20GMT	https://quiety-next.themetags.com/integration-single	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/integration-single.html	(from https://quiety-next.themetags.com/integrations)
16:31:59	4503/4503	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/integations/1.png	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/integations/1.png	(from https://quiety-next.themetags.com/integrations)
16:31:59	389661/389661	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2016%20Jan%202023%2019:41:28%20GMT	https://quiety-next.themetags.com/contact-us-img-2.svg?imwidth=1080	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/contact-us-img-2abde.svg	(from https://quiety-next.themetags.com/contact-us)
16:31:59	6506/6506	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/integations/2.png	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/integations/2.png	(from https://quiety-next.themetags.com/integrations)
16:31:59	4001/4001	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/integations/3.png	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/integations/3.png	(from https://quiety-next.themetags.com/integrations)
16:31:59	3842/3842	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/integations/4.png	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/integations/4.png	(from https://quiety-next.themetags.com/integrations)
16:32:00	3147/3147	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/integations/5.png	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/integations/5.png	(from https://quiety-next.themetags.com/integrations)
16:32:00	5263/5263	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/integations/6.png	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/integations/6.png	(from https://quiety-next.themetags.com/integrations)
16:32:00	4704/4704	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/integations/7.png	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/integations/7.png	(from https://quiety-next.themetags.com/integrations)
16:32:01	6212/6212	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/integations/8.png	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/integations/8.png	(from https://quiety-next.themetags.com/integrations)
16:32:01	3544/3544	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/integations/9.png	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/integations/9.png	(from https://quiety-next.themetags.com/integrations)
16:32:01	14879/14879	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2021%20Mar%202023%2021:23:00%20GMT	https://quiety-next.themetags.com/_next/static/chunks/pages/blogs-8aa9525b8ecc61b8.js	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/_next/static/chunks/pages/blogs-8aa9525b8ecc61b8.js	(from https://quiety-next.themetags.com/blogs)
16:32:02	64621/64621	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/blog/blog-10.jpg	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/blog/blog-10.jpg	(from https://quiety-next.themetags.com/blogs)
16:32:02	81692/81692	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/blog/blog-4.jpg?imwidth=828	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/blog/blog-46356.jpg	(from https://quiety-next.themetags.com/blogs)
16:32:02	63080/63080	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/blog/blog-11.jpg	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/blog/blog-11.jpg	(from https://quiety-next.themetags.com/blogs)
16:32:03	22985/22985	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/testimonial/5.jpg	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/testimonial/5.jpg	(from https://quiety-next.themetags.com/blogs)
16:32:04	61611/61611	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/blog/blog-7.jpg?imwidth=828	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/blog/blog-76356.jpg	(from https://quiety-next.themetags.com/blogs)
16:32:04	50540/50540	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/blog/blog-6.jpg?imwidth=828	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/blog/blog-66356.jpg	(from https://quiety-next.themetags.com/blogs)
16:32:04	47306/47306	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/blog/blog-9.jpg?imwidth=828	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/blog/blog-96356.jpg	(from https://quiety-next.themetags.com/blogs)
16:32:05	87004/87004	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/blog/blog-8.jpg?imwidth=828	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/blog/blog-86356.jpg	(from https://quiety-next.themetags.com/blogs)
16:32:05	24502/24502	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/testimonial/2.jpg	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/testimonial/2.jpg	(from https://quiety-next.themetags.com/blogs)
16:32:05	1868/1868	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2021%20Mar%202023%2021:23:00%20GMT	https://quiety-next.themetags.com/_next/static/chunks/78e521c3-a427dedacbc40405.js	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/_next/static/chunks/78e521c3-a427dedacbc40405.js	(from https://quiety-next.themetags.com/blog-single)
16:32:05	16707/16707	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2021%20Mar%202023%2021:23:00%20GMT	https://quiety-next.themetags.com/_next/static/chunks/pages/blog-single-912b22da4008a543.js	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/_next/static/chunks/pages/blog-single-912b22da4008a543.js	(from https://quiety-next.themetags.com/blog-single)
16:32:06	148578/148578	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/tab-feature-img-4.png?imwidth=1920	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/tab-feature-img-466b5.png	(from https://quiety-next.themetags.com/blog-single)
16:32:06	449/449	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2021%20Mar%202023%2021:23:00%20GMT	https://quiety-next.themetags.com/_next/static/chunks/6728d85a-69812f81b60c246e.js	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/_next/static/chunks/6728d85a-69812f81b60c246e.js	(from https://quiety-next.themetags.com/)
16:32:06	123420/123420	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/tab-feature-img-2.png?imwidth=1920	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/tab-feature-img-266b5.png	(from https://quiety-next.themetags.com/blog-single)
16:32:06	7638/7638	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2021%20Mar%202023%2021:23:00%20GMT	https://quiety-next.themetags.com/_next/static/chunks/8650-c95d13ca7250c29c.js	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/_next/static/chunks/8650-c95d13ca7250c29c.js	(from https://quiety-next.themetags.com/)
16:32:07	6222/6222	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2021%20Mar%202023%2021:23:00%20GMT	https://quiety-next.themetags.com/_next/static/chunks/6586-c9698677abbd07cb.js	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/_next/static/chunks/6586-c9698677abbd07cb.js	(from https://quiety-next.themetags.com/)
16:32:07	16378/16378	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2021%20Mar%202023%2021:23:00%20GMT	https://quiety-next.themetags.com/_next/static/chunks/pages/index-b92f997f38862c33.js	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/_next/static/chunks/pages/index-b92f997f38862c33.js	(from https://quiety-next.themetags.com/)
16:32:07	708/708	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2006%20May%202023%2011:02:09%20GMT	https://quiety-next.themetags.com/'/hero-dot-bg.png'	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/'/hero-dot-bg.png'	(from https://quiety-next.themetags.com/)
16:32:08	24616/24616	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2016%20Jan%202023%2019:41:28%20GMT	https://quiety-next.themetags.com/clients/client-1.svg?imwidth=384	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/clients/client-174a4.svg	(from https://quiety-next.themetags.com/)
16:32:08	24616/24616	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2016%20Jan%202023%2019:41:28%20GMT	https://quiety-next.themetags.com/clients/client-3.svg?imwidth=384	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/clients/client-374a4.svg	(from https://quiety-next.themetags.com/)
16:32:08	71950/71950	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2016%20Jan%202023%2019:41:28%20GMT	https://quiety-next.themetags.com/clients/client-2.svg?imwidth=384	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/clients/client-274a4.svg	(from https://quiety-next.themetags.com/)
16:32:09	61226/61226	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/hero-1.png	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/hero-1.png	(from https://quiety-next.themetags.com/)
16:32:09	708/708	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2006%20May%202023%2011:02:11%20GMT	https://quiety-next.themetags.com/request-for-demo	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/request-for-demo	(from https://quiety-next.themetags.com/)
16:32:09	82414/82414	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/cta-img-1.png?imwidth=640	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/cta-img-1c91f.png	(from https://quiety-next.themetags.com/)
16:32:09	50453/50453	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/cta-img-2.png?imwidth=3840	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/cta-img-23679.png	(from https://quiety-next.themetags.com/)
16:32:10	115792/115792	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2021:23:10%20GMT	https://quiety-next.themetags.com/about-us.html	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/about-us-2.html	(from https://quiety-next.themetags.com/)
16:32:10	36890/36890	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/screen/widget-11.png?imwidth=3840	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/screen/widget-113679.png	(from https://quiety-next.themetags.com/)
16:32:10	57537/57537	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/screen/widget-12.png?imwidth=3840	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/screen/widget-123679.png	(from https://quiety-next.themetags.com/)
16:32:11	784/784	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2016%20Jan%202023%2019:41:28%20GMT	https://quiety-next.themetags.com/testimonial/quotes-left.svg?imwidth=256	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/testimonial/quotes-left604c.svg	(from https://quiety-next.themetags.com/)
16:32:11	45833/45833	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/testimonial/t-1.jpg?imwidth=1080	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/testimonial/t-1abde.jpg	(from https://quiety-next.themetags.com/)
16:32:11	36882/36882	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/testimonial/t-2.jpg?imwidth=1080	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/testimonial/t-2abde.jpg	(from https://quiety-next.themetags.com/)
